date,year,month,station,state,zone,aqi,category,pm25_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,co_mgm3,o3_ugm3,dominant_pollutant
2023-04-21,2023,4,Mumbai,Maharashtra,West,112,Moderate,42.2,96.6,25.4,16.7,2.59,75.8,NO2
2023-04-22,2023,4,Mumbai,Maharashtra,West,85,Satisfactory,43.9,81.5,19.8,9.5,1.13,89.5,PM10
2023-04-23,2023,4,Mumbai,Maharashtra,West,116,Moderate,58.0,78.9,25.3,9.2,2.8,70.5,PM2.5
2023-04-24,2023,4,Mumbai,Maharashtra,West,109,Moderate,45.0,70.1,23.5,6.7,2.46,28.1,NO2
2023-04-25,2023,4,Mumbai,Maharashtra,West,105,Moderate,44.5,97.5,24.6,6.0,1.94,38.2,PM2.5
2023-04-26,2023,4,Mumbai,Maharashtra,West,125,Moderate,54.2,107.4,26.5,18.4,3.38,37.1,PM10
2023-04-27,2023,4,Mumbai,Maharashtra,West,155,Moderate,78.9,143.8,23.0,12.4,2.65,39.3,PM10
2023-04-28,2023,4,Mumbai,Maharashtra,West,48,Good,21.6,40.9,9.6,5.6,0.63,45.1,PM2.5
2023-04-29,2023,4,Mumbai,Maharashtra,West,114,Moderate,43.7,102.1,17.6,10.4,1.96,55.6,PM10
2023-04-30,2023,4,Mumbai,Maharashtra,West,40,Good,19.0,30.3,9.7,4.5,0.62,64.5,NO2
2023-05-01,2023,5,Mumbai,Maharashtra,West,115,Moderate,49.4,93.3,25.1,9.7,1.92,41.2,NO2
2023-05-02,2023,5,Mumbai,Maharashtra,West,44,Good,18.1,29.0,7.8,3.6,1.21,47.4,PM10
2023-05-03,2023,5,Mumbai,Maharashtra,West,137,Moderate,50.4,92.4,32.6,15.4,2.06,58.5,PM10
2023-05-04,2023,5,Mumbai,Maharashtra,West,116,Moderate,59.4,76.5,24.5,14.1,3.21,3.4,PM10
2023-05-05,2023,5,Mumbai,Maharashtra,West,62,Satisfactory,30.2,54.8,14.1,8.2,1.64,66.9,PM10
2023-05-06,2023,5,Mumbai,Maharashtra,West,61,Satisfactory,22.6,46.9,14.5,3.8,1.39,65.6,NO2
2023-05-07,2023,5,Mumbai,Maharashtra,West,61,Satisfactory,31.2,55.9,14.1,4.5,1.24,45.3,NO2
2023-05-08,2023,5,Mumbai,Maharashtra,West,63,Satisfactory,28.5,55.1,9.5,5.0,1.69,33.1,PM10
2023-05-09,2023,5,Mumbai,Maharashtra,West,104,Moderate,56.0,84.1,18.2,13.4,1.51,47.8,PM2.5
2023-05-10,2023,5,Mumbai,Maharashtra,West,110,Moderate,48.2,77.5,24.0,13.6,1.54,36.1,PM2.5
2023-05-11,2023,5,Mumbai,Maharashtra,West,55,Satisfactory,23.6,48.6,12.4,6.4,0.67,35.5,NO2
2023-05-12,2023,5,Mumbai,Maharashtra,West,68,Satisfactory,27.8,46.7,12.9,3.9,1.63,40.0,PM2.5
2023-05-13,2023,5,Mumbai,Maharashtra,West,92,Satisfactory,34.6,85.1,23.5,6.5,2.14,77.9,PM10
2023-05-14,2023,5,Mumbai,Maharashtra,West,84,Satisfactory,35.1,66.6,16.9,7.6,2.26,74.3,PM2.5
2023-05-15,2023,5,Mumbai,Maharashtra,West,56,Satisfactory,26.1,48.2,8.8,4.8,1.48,66.0,NO2
2023-05-16,2023,5,Mumbai,Maharashtra,West,45,Good,17.2,36.3,9.3,3.8,0.99,56.8,PM10
2023-05-17,2023,5,Mumbai,Maharashtra,West,60,Satisfactory,31.1,41.1,13.3,5.3,1.1,51.5,PM10
2023-05-18,2023,5,Mumbai,Maharashtra,West,79,Satisfactory,38.8,63.3,16.7,10.0,1.72,81.9,NO2
2023-05-19,2023,5,Mumbai,Maharashtra,West,133,Moderate,70.6,101.2,27.8,7.8,2.36,60.2,PM2.5
2023-05-20,2023,5,Mumbai,Maharashtra,West,127,Moderate,57.5,111.0,18.1,12.2,3.36,43.9,NO2
2023-05-21,2023,5,Mumbai,Maharashtra,West,160,Moderate,70.7,126.0,35.3,12.1,3.84,38.6,NO2
2023-05-22,2023,5,Mumbai,Maharashtra,West,70,Satisfactory,33.5,63.4,16.4,8.6,1.24,28.2,PM2.5
2023-05-23,2023,5,Mumbai,Maharashtra,West,71,Satisfactory,36.6,64.9,18.0,4.1,1.46,42.3,PM10
2023-05-24,2023,5,Mumbai,Maharashtra,West,136,Moderate,64.7,120.6,24.9,9.2,2.08,68.8,PM2.5
2023-05-25,2023,5,Mumbai,Maharashtra,West,71,Satisfactory,33.6,65.8,17.1,5.3,1.0,37.6,PM2.5
2023-05-26,2023,5,Mumbai,Maharashtra,West,47,Good,24.0,36.0,11.7,3.6,0.86,54.1,PM10
2023-05-27,2023,5,Mumbai,Maharashtra,West,118,Moderate,60.9,97.2,19.7,10.7,3.26,50.2,PM10
2023-05-28,2023,5,Mumbai,Maharashtra,West,136,Moderate,60.0,110.2,26.0,16.4,3.48,60.2,NO2
2023-05-29,2023,5,Mumbai,Maharashtra,West,21,Good,8.8,14.6,5.3,1.7,0.52,75.7,PM2.5
2023-05-30,2023,5,Mumbai,Maharashtra,West,115,Moderate,60.8,96.5,28.5,7.7,2.53,63.5,PM10
2023-05-31,2023,5,Mumbai,Maharashtra,West,59,Satisfactory,29.1,52.5,14.1,4.8,1.35,67.9,PM2.5
2023-06-01,2023,6,Mumbai,Maharashtra,West,86,Satisfactory,38.1,71.5,16.3,5.7,1.28,32.4,PM2.5
2023-06-02,2023,6,Mumbai,Maharashtra,West,60,Satisfactory,30.8,38.8,8.9,5.7,1.43,36.1,PM10
2023-06-03,2023,6,Mumbai,Maharashtra,West,46,Good,18.5,35.3,7.7,3.9,1.09,35.3,PM10
2023-06-04,2023,6,Mumbai,Maharashtra,West,41,Good,19.5,32.5,10.3,3.2,0.97,53.9,PM2.5
2023-06-05,2023,6,Mumbai,Maharashtra,West,39,Good,20.4,31.1,8.6,2.5,0.63,64.5,PM10
2023-06-06,2023,6,Mumbai,Maharashtra,West,28,Good,12.6,21.3,6.1,2.8,0.34,66.4,PM2.5
2023-06-07,2023,6,Mumbai,Maharashtra,West,38,Good,16.0,25.5,6.3,2.8,1.02,87.0,PM10
2023-06-08,2023,6,Mumbai,Maharashtra,West,44,Good,16.9,29.3,9.3,3.0,0.88,48.4,NO2
2023-06-09,2023,6,Mumbai,Maharashtra,West,89,Satisfactory,37.2,70.0,20.2,8.3,2.2,39.9,PM10
2023-06-10,2023,6,Mumbai,Maharashtra,West,38,Good,17.1,36.1,8.3,5.3,0.56,84.9,PM2.5
2023-06-11,2023,6,Mumbai,Maharashtra,West,80,Satisfactory,33.4,76.0,12.1,11.2,1.53,49.3,PM10
2023-06-12,2023,6,Mumbai,Maharashtra,West,65,Satisfactory,34.8,43.9,12.7,4.4,1.55,32.4,PM2.5
2023-06-13,2023,6,Mumbai,Maharashtra,West,49,Good,19.4,40.0,12.0,5.0,0.63,40.7,PM10
2023-06-14,2023,6,Mumbai,Maharashtra,West,97,Satisfactory,37.2,64.3,15.8,12.1,2.08,55.9,PM2.5
2023-06-15,2023,6,Mumbai,Maharashtra,West,29,Good,12.2,27.5,4.9,4.1,0.62,55.3,PM2.5
2023-06-16,2023,6,Mumbai,Maharashtra,West,53,Satisfactory,28.1,41.0,12.9,4.0,1.12,28.9,PM10
2023-06-17,2023,6,Mumbai,Maharashtra,West,137,Moderate,49.4,98.8,23.8,8.1,2.26,45.4,PM2.5
2023-06-18,2023,6,Mumbai,Maharashtra,West,40,Good,21.5,27.6,7.9,4.6,0.52,86.6,NO2
2023-06-19,2023,6,Mumbai,Maharashtra,West,45,Good,17.3,31.1,11.3,5.3,1.01,55.8,NO2
2023-06-20,2023,6,Mumbai,Maharashtra,West,27,Good,12.7,20.8,4.3,3.2,0.38,59.5,PM10
2023-06-21,2023,6,Mumbai,Maharashtra,West,68,Satisfactory,32.6,57.3,12.9,6.1,1.57,40.3,PM2.5
2023-06-22,2023,6,Mumbai,Maharashtra,West,57,Satisfactory,30.5,53.9,10.8,7.5,1.18,84.2,PM2.5
2023-06-23,2023,6,Mumbai,Maharashtra,West,42,Good,19.5,39.0,9.8,5.4,0.61,50.4,PM2.5
2023-06-24,2023,6,Mumbai,Maharashtra,West,33,Good,13.8,27.2,6.1,3.5,0.63,36.7,PM10
2023-06-25,2023,6,Mumbai,Maharashtra,West,45,Good,23.4,29.0,6.3,6.0,1.26,44.4,PM10
2023-06-26,2023,6,Mumbai,Maharashtra,West,62,Satisfactory,25.0,40.0,8.8,6.9,0.77,76.5,NO2
2023-06-27,2023,6,Mumbai,Maharashtra,West,40,Good,18.3,26.6,9.3,4.3,0.54,59.6,PM2.5
2023-06-28,2023,6,Mumbai,Maharashtra,West,59,Satisfactory,31.0,55.1,14.8,3.4,0.82,73.5,NO2
2023-06-29,2023,6,Mumbai,Maharashtra,West,55,Satisfactory,22.2,48.7,9.4,6.7,1.4,56.3,PM10
2023-06-30,2023,6,Mumbai,Maharashtra,West,42,Good,18.2,32.4,8.4,2.8,0.81,67.7,PM10
2023-07-01,2023,7,Mumbai,Maharashtra,West,194,Moderate,98.5,156.3,32.5,22.6,4.8,71.2,NO2
2023-07-02,2023,7,Mumbai,Maharashtra,West,86,Satisfactory,33.2,64.4,21.4,12.1,1.82,22.7,PM2.5
2023-07-03,2023,7,Mumbai,Maharashtra,West,76,Satisfactory,40.5,60.6,15.8,7.0,1.0,59.0,PM2.5
2023-07-04,2023,7,Mumbai,Maharashtra,West,97,Satisfactory,49.0,89.8,14.2,10.0,1.33,42.7,PM2.5
2023-07-05,2023,7,Mumbai,Maharashtra,West,56,Satisfactory,25.2,49.4,8.3,5.1,1.28,49.4,PM10
2023-07-06,2023,7,Mumbai,Maharashtra,West,47,Good,17.5,39.9,12.1,6.2,1.3,33.5,PM2.5
2023-07-07,2023,7,Mumbai,Maharashtra,West,59,Satisfactory,27.4,47.5,11.1,7.8,0.88,52.6,PM2.5
2023-07-08,2023,7,Mumbai,Maharashtra,West,39,Good,18.9,35.2,6.6,5.0,0.97,73.9,NO2
2023-07-09,2023,7,Mumbai,Maharashtra,West,44,Good,16.4,38.4,8.2,6.1,0.71,38.3,NO2
2023-07-10,2023,7,Mumbai,Maharashtra,West,129,Moderate,66.8,104.2,23.8,17.6,2.19,35.9,NO2
2023-07-11,2023,7,Mumbai,Maharashtra,West,53,Satisfactory,26.6,34.4,11.1,5.8,1.42,33.9,NO2
2023-07-12,2023,7,Mumbai,Maharashtra,West,37,Good,16.3,27.9,8.4,4.2,0.89,30.6,PM10
2023-07-13,2023,7,Mumbai,Maharashtra,West,62,Satisfactory,24.7,53.9,12.7,8.2,1.22,49.2,PM2.5
2023-07-14,2023,7,Mumbai,Maharashtra,West,79,Satisfactory,29.4,55.7,20.3,9.4,1.66,64.7,PM10
2023-07-15,2023,7,Mumbai,Maharashtra,West,46,Good,19.6,36.8,7.6,3.1,0.93,47.4,PM2.5
2023-07-16,2023,7,Mumbai,Maharashtra,West,31,Good,14.4,28.8,6.1,4.2,0.83,59.7,PM10
2023-07-17,2023,7,Mumbai,Maharashtra,West,153,Moderate,66.8,113.9,33.2,7.7,4.21,36.3,PM2.5
2023-07-18,2023,7,Mumbai,Maharashtra,West,59,Satisfactory,22.4,42.3,9.9,8.8,0.71,48.0,PM2.5
2023-07-19,2023,7,Mumbai,Maharashtra,West,80,Satisfactory,38.5,60.5,20.4,11.1,1.52,56.9,PM2.5
2023-07-20,2023,7,Mumbai,Maharashtra,West,67,Satisfactory,36.0,52.5,16.2,5.4,1.2,51.5,PM10
2023-07-21,2023,7,Mumbai,Maharashtra,West,46,Good,22.0,37.0,7.7,4.2,0.83,39.6,NO2
2023-07-22,2023,7,Mumbai,Maharashtra,West,75,Satisfactory,31.6,64.0,19.2,6.7,1.72,45.9,NO2
2023-07-23,2023,7,Mumbai,Maharashtra,West,36,Good,16.7,34.3,7.0,5.2,0.96,31.8,PM10
2023-07-24,2023,7,Mumbai,Maharashtra,West,44,Good,20.9,35.5,6.7,6.6,1.06,20.4,PM2.5
2023-07-25,2023,7,Mumbai,Maharashtra,West,126,Moderate,47.3,100.6,31.7,17.6,2.19,28.6,PM2.5
2023-07-26,2023,7,Mumbai,Maharashtra,West,119,Moderate,50.1,78.6,23.9,13.1,1.44,56.0,PM10
2023-07-27,2023,7,Mumbai,Maharashtra,West,54,Satisfactory,22.8,43.9,9.5,4.2,1.4,48.7,NO2
2023-07-28,2023,7,Mumbai,Maharashtra,West,55,Satisfactory,29.2,46.2,12.4,5.1,0.68,26.6,NO2
2023-07-29,2023,7,Mumbai,Maharashtra,West,93,Satisfactory,35.3,73.3,23.2,6.6,1.8,78.7,PM2.5
2023-07-30,2023,7,Mumbai,Maharashtra,West,96,Satisfactory,48.8,84.8,17.7,5.5,1.69,46.6,NO2
2023-07-31,2023,7,Mumbai,Maharashtra,West,89,Satisfactory,47.5,69.9,19.2,9.2,1.28,70.8,NO2
2023-08-01,2023,8,Mumbai,Maharashtra,West,135,Moderate,71.7,102.2,34.8,14.1,2.14,11.8,NO2
2023-08-02,2023,8,Mumbai,Maharashtra,West,48,Good,21.2,31.1,9.3,7.1,1.09,43.8,PM2.5
2023-08-03,2023,8,Mumbai,Maharashtra,West,46,Good,20.5,33.7,11.4,3.1,0.89,56.4,NO2
2023-08-04,2023,8,Mumbai,Maharashtra,West,66,Satisfactory,33.6,47.1,12.2,8.5,1.35,101.9,PM2.5
2023-08-05,2023,8,Mumbai,Maharashtra,West,47,Good,23.3,44.7,10.1,6.4,0.95,48.4,PM10
2023-08-06,2023,8,Mumbai,Maharashtra,West,53,Satisfactory,26.5,45.7,13.7,5.4,1.0,93.4,PM10
2023-08-07,2023,8,Mumbai,Maharashtra,West,51,Satisfactory,26.4,33.3,13.1,7.6,1.1,13.4,PM2.5
2023-08-08,2023,8,Mumbai,Maharashtra,West,35,Good,14.3,23.0,6.9,2.0,0.82,36.3,NO2
2023-08-09,2023,8,Mumbai,Maharashtra,West,34,Good,15.6,32.4,7.6,3.4,0.83,39.8,PM10
2023-08-10,2023,8,Mumbai,Maharashtra,West,68,Satisfactory,27.0,62.2,12.0,9.8,1.12,56.1,PM2.5
2023-08-11,2023,8,Mumbai,Maharashtra,West,59,Satisfactory,26.4,48.2,13.2,8.7,1.45,49.6,NO2
2023-08-12,2023,8,Mumbai,Maharashtra,West,41,Good,15.5,34.7,6.6,3.1,1.07,29.7,PM10
2023-08-13,2023,8,Mumbai,Maharashtra,West,74,Satisfactory,31.9,49.1,13.6,6.7,1.95,12.8,PM2.5
2023-08-14,2023,8,Mumbai,Maharashtra,West,36,Good,18.0,31.8,8.5,5.2,0.89,19.6,NO2
2023-08-15,2023,8,Mumbai,Maharashtra,West,91,Satisfactory,41.1,66.3,16.0,6.6,1.3,43.0,NO2
2023-08-16,2023,8,Mumbai,Maharashtra,West,88,Satisfactory,34.6,81.7,17.7,5.0,1.25,55.9,PM2.5
2023-08-17,2023,8,Mumbai,Maharashtra,West,51,Satisfactory,21.2,33.6,8.6,3.9,1.42,48.4,NO2
2023-08-18,2023,8,Mumbai,Maharashtra,West,41,Good,19.8,37.5,7.6,5.6,0.72,34.5,PM10
2023-08-19,2023,8,Mumbai,Maharashtra,West,44,Good,20.7,33.3,9.7,3.2,1.02,29.0,PM2.5
2023-08-20,2023,8,Mumbai,Maharashtra,West,44,Good,20.3,37.8,7.4,5.9,1.04,8.9,NO2
2023-08-21,2023,8,Mumbai,Maharashtra,West,44,Good,17.1,35.7,7.0,4.1,0.82,89.8,NO2
2023-08-22,2023,8,Mumbai,Maharashtra,West,39,Good,19.8,29.0,7.5,5.0,0.86,62.3,NO2
2023-08-23,2023,8,Mumbai,Maharashtra,West,38,Good,15.8,31.6,6.8,4.7,0.81,19.1,NO2
2023-08-24,2023,8,Mumbai,Maharashtra,West,46,Good,18.4,35.2,9.3,4.6,1.11,33.5,NO2
2023-08-25,2023,8,Mumbai,Maharashtra,West,33,Good,15.9,29.6,6.1,4.1,0.86,29.7,PM2.5
2023-08-26,2023,8,Mumbai,Maharashtra,West,68,Satisfactory,32.7,60.1,17.5,6.3,0.89,62.2,PM10
2023-08-27,2023,8,Mumbai,Maharashtra,West,43,Good,17.8,35.6,7.6,5.1,1.08,48.9,PM10
2023-08-28,2023,8,Mumbai,Maharashtra,West,79,Satisfactory,29.6,71.8,18.9,6.5,1.33,46.5,PM2.5
2023-08-29,2023,8,Mumbai,Maharashtra,West,81,Satisfactory,41.3,60.4,17.1,5.2,1.58,38.2,NO2
2023-08-30,2023,8,Mumbai,Maharashtra,West,78,Satisfactory,30.6,69.7,13.7,5.0,1.46,76.7,PM10
2023-08-31,2023,8,Mumbai,Maharashtra,West,50,Good,21.3,45.6,11.8,4.7,1.18,41.8,PM10
2023-09-01,2023,9,Mumbai,Maharashtra,West,26,Good,12.8,22.3,5.6,2.9,0.6,66.3,PM10
2023-09-02,2023,9,Mumbai,Maharashtra,West,82,Satisfactory,31.9,75.7,14.8,5.1,1.77,43.9,NO2
2023-09-03,2023,9,Mumbai,Maharashtra,West,89,Satisfactory,38.9,76.0,15.8,6.3,1.62,40.9,PM2.5
2023-09-04,2023,9,Mumbai,Maharashtra,West,107,Moderate,49.7,102.3,23.9,15.3,1.49,72.1,PM10
2023-09-05,2023,9,Mumbai,Maharashtra,West,52,Satisfactory,20.0,42.0,10.5,5.6,1.24,42.1,PM2.5
2023-09-06,2023,9,Mumbai,Maharashtra,West,48,Good,19.5,33.4,9.9,5.1,0.75,34.0,PM10
2023-09-07,2023,9,Mumbai,Maharashtra,West,83,Satisfactory,30.2,63.6,20.5,8.5,1.46,68.3,PM2.5
2023-09-08,2023,9,Mumbai,Maharashtra,West,39,Good,14.7,35.2,5.9,3.1,0.5,33.8,NO2
2023-09-09,2023,9,Mumbai,Maharashtra,West,73,Satisfactory,31.7,53.3,12.6,9.5,2.01,14.7,NO2
2023-09-10,2023,9,Mumbai,Maharashtra,West,49,Good,18.0,43.3,10.1,6.3,1.13,47.8,NO2
2023-09-11,2023,9,Mumbai,Maharashtra,West,53,Satisfactory,22.0,42.5,10.6,5.9,0.79,79.5,PM2.5
2023-09-12,2023,9,Mumbai,Maharashtra,West,44,Good,20.8,31.5,8.5,3.1,1.14,91.0,NO2
2023-09-13,2023,9,Mumbai,Maharashtra,West,30,Good,11.0,25.7,5.0,4.5,0.62,48.6,NO2
2023-09-14,2023,9,Mumbai,Maharashtra,West,82,Satisfactory,33.6,74.0,14.5,12.2,1.78,24.3,PM10
2023-09-15,2023,9,Mumbai,Maharashtra,West,93,Satisfactory,44.4,65.3,17.0,7.1,2.03,33.7,PM2.5
2023-09-16,2023,9,Mumbai,Maharashtra,West,33,Good,13.1,25.4,5.4,4.8,0.48,28.7,PM2.5
2023-09-17,2023,9,Mumbai,Maharashtra,West,52,Satisfactory,22.3,37.1,11.2,6.2,1.01,66.5,PM10
2023-09-18,2023,9,Mumbai,Maharashtra,West,54,Satisfactory,25.4,42.3,9.6,3.1,1.04,56.9,NO2
2023-09-19,2023,9,Mumbai,Maharashtra,West,82,Satisfactory,32.7,57.3,19.1,6.2,1.24,54.2,PM10
2023-09-20,2023,9,Mumbai,Maharashtra,West,31,Good,16.0,26.0,5.9,3.2,0.85,18.2,NO2
2023-09-21,2023,9,Mumbai,Maharashtra,West,51,Satisfactory,27.2,48.3,8.2,3.3,0.96,44.4,PM2.5
2023-09-22,2023,9,Mumbai,Maharashtra,West,59,Satisfactory,22.1,38.9,11.7,8.6,1.11,41.6,NO2
2023-09-23,2023,9,Mumbai,Maharashtra,West,22,Good,9.4,15.5,4.4,2.1,0.36,61.6,PM10
2023-09-24,2023,9,Mumbai,Maharashtra,West,46,Good,20.8,30.3,7.3,6.7,0.95,32.4,NO2
2023-09-25,2023,9,Mumbai,Maharashtra,West,60,Satisfactory,22.3,52.6,13.8,6.9,1.42,42.1,PM10
2023-09-26,2023,9,Mumbai,Maharashtra,West,61,Satisfactory,23.5,45.7,15.4,6.1,1.68,41.3,NO2
2023-09-27,2023,9,Mumbai,Maharashtra,West,54,Satisfactory,20.0,45.5,8.1,3.6,0.87,32.4,PM2.5
2023-09-28,2023,9,Mumbai,Maharashtra,West,42,Good,21.5,28.7,6.1,3.8,1.16,60.1,PM2.5
2023-09-29,2023,9,Mumbai,Maharashtra,West,40,Good,19.6,28.2,7.8,3.1,0.77,71.9,PM2.5
2023-09-30,2023,9,Mumbai,Maharashtra,West,75,Satisfactory,34.0,70.3,12.9,5.6,1.64,65.3,NO2
2023-10-01,2023,10,Mumbai,Maharashtra,West,118,Moderate,55.4,89.7,27.1,15.4,2.46,52.6,PM2.5
2023-10-02,2023,10,Mumbai,Maharashtra,West,103,Moderate,45.7,97.8,18.1,7.4,1.58,66.6,PM2.5
2023-10-03,2023,10,Mumbai,Maharashtra,West,184,Moderate,86.4,135.6,39.9,20.7,3.97,51.6,PM2.5
2023-10-04,2023,10,Mumbai,Maharashtra,West,169,Moderate,73.9,109.2,34.6,25.2,2.97,29.2,PM2.5
2023-10-05,2023,10,Mumbai,Maharashtra,West,115,Moderate,47.1,94.6,24.3,14.7,2.51,56.7,PM2.5
2023-10-06,2023,10,Mumbai,Maharashtra,West,198,Moderate,87.4,141.0,31.6,17.8,4.63,53.6,PM2.5
2023-10-07,2023,10,Mumbai,Maharashtra,West,155,Moderate,62.6,107.4,32.7,19.6,2.68,31.8,PM2.5
2023-10-08,2023,10,Mumbai,Maharashtra,West,101,Moderate,53.4,75.5,26.2,14.9,2.47,53.4,PM2.5
2023-10-09,2023,10,Mumbai,Maharashtra,West,146,Moderate,54.8,135.3,34.3,21.5,3.17,42.4,PM2.5
2023-10-10,2023,10,Mumbai,Maharashtra,West,346,Very Poor,148.6,273.3,74.8,49.6,7.45,101.2,PM2.5
2023-10-11,2023,10,Mumbai,Maharashtra,West,60,Satisfactory,28.5,47.0,9.0,5.3,1.67,55.3,PM2.5
2023-10-12,2023,10,Mumbai,Maharashtra,West,149,Moderate,76.2,126.3,31.0,18.0,2.81,45.5,PM2.5
2023-10-13,2023,10,Mumbai,Maharashtra,West,305,Very Poor,139.0,200.5,77.6,39.4,4.39,34.6,PM2.5
2023-10-14,2023,10,Mumbai,Maharashtra,West,369,Very Poor,139.9,302.3,54.9,38.6,7.69,38.3,PM2.5
2023-10-15,2023,10,Mumbai,Maharashtra,West,167,Moderate,67.6,154.4,34.9,18.5,2.46,62.6,PM2.5
2023-10-16,2023,10,Mumbai,Maharashtra,West,196,Moderate,87.8,135.7,43.2,23.2,3.25,41.5,PM2.5
2023-10-17,2023,10,Mumbai,Maharashtra,West,90,Satisfactory,35.5,68.9,23.0,11.4,1.54,43.0,PM2.5
2023-10-18,2023,10,Mumbai,Maharashtra,West,152,Moderate,67.2,120.1,28.8,11.1,2.76,58.7,PM2.5
2023-10-19,2023,10,Mumbai,Maharashtra,West,355,Very Poor,176.5,268.0,80.2,38.3,9.72,94.9,PM2.5
2023-10-20,2023,10,Mumbai,Maharashtra,West,199,Moderate,101.0,168.0,43.5,11.6,5.41,45.3,PM2.5
2023-10-21,2023,10,Mumbai,Maharashtra,West,153,Moderate,64.2,119.0,32.6,21.6,2.96,31.1,PM2.5
2023-10-22,2023,10,Mumbai,Maharashtra,West,145,Moderate,56.4,101.6,32.8,8.0,2.85,53.3,PM2.5
2023-10-23,2023,10,Mumbai,Maharashtra,West,132,Moderate,65.3,103.9,21.1,9.9,2.36,27.3,PM2.5
2023-10-24,2023,10,Mumbai,Maharashtra,West,152,Moderate,71.3,100.3,28.6,13.9,2.64,35.8,PM2.5
2023-10-25,2023,10,Mumbai,Maharashtra,West,65,Satisfactory,28.3,58.2,10.4,7.3,1.31,64.8,PM2.5
2023-10-26,2023,10,Mumbai,Maharashtra,West,222,Poor,101.9,176.0,48.9,28.9,6.12,31.4,PM2.5
2023-10-27,2023,10,Mumbai,Maharashtra,West,207,Poor,74.6,167.6,34.3,12.3,4.25,56.3,PM2.5
2023-10-28,2023,10,Mumbai,Maharashtra,West,116,Moderate,55.8,92.4,22.3,9.2,2.1,80.3,PM2.5
2023-10-29,2023,10,Mumbai,Maharashtra,West,242,Poor,92.2,162.1,53.0,25.3,4.57,23.3,PM2.5
2023-10-30,2023,10,Mumbai,Maharashtra,West,128,Moderate,64.3,118.4,28.7,7.2,2.91,27.7,PM2.5
2023-10-31,2023,10,Mumbai,Maharashtra,West,105,Moderate,41.5,93.3,22.9,11.7,2.38,28.1,PM2.5
2023-11-01,2023,11,Mumbai,Maharashtra,West,126,Moderate,59.7,106.3,29.6,9.9,3.06,19.2,PM2.5
2023-11-02,2023,11,Mumbai,Maharashtra,West,308,Very Poor,136.1,290.6,49.7,36.2,6.54,36.6,PM2.5
2023-11-03,2023,11,Mumbai,Maharashtra,West,119,Moderate,46.8,113.4,26.9,8.9,2.55,58.1,PM2.5
2023-11-04,2023,11,Mumbai,Maharashtra,West,233,Poor,114.5,211.1,38.5,26.6,2.95,52.4,PM2.5
2023-11-05,2023,11,Mumbai,Maharashtra,West,154,Moderate,56.1,127.1,37.1,13.6,1.96,43.0,PM2.5
2023-11-06,2023,11,Mumbai,Maharashtra,West,166,Moderate,81.2,137.0,27.8,8.6,3.84,53.6,PM2.5
2023-11-07,2023,11,Mumbai,Maharashtra,West,178,Moderate,79.0,144.1,41.0,22.8,3.97,42.0,PM2.5
2023-11-08,2023,11,Mumbai,Maharashtra,West,214,Poor,81.0,155.6,30.1,13.6,4.07,75.1,PM2.5
2023-11-09,2023,11,Mumbai,Maharashtra,West,191,Moderate,96.4,180.0,49.6,28.2,3.55,38.7,PM2.5
2023-11-10,2023,11,Mumbai,Maharashtra,West,200,Moderate,82.8,179.6,40.8,25.9,3.28,34.0,PM2.5
2023-11-11,2023,11,Mumbai,Maharashtra,West,448,Severe,237.3,324.9,113.1,58.5,10.62,57.1,PM2.5
2023-11-12,2023,11,Mumbai,Maharashtra,West,174,Moderate,70.3,121.9,42.4,21.3,2.68,76.3,PM2.5
2023-11-13,2023,11,Mumbai,Maharashtra,West,97,Satisfactory,37.7,78.6,16.9,5.8,1.89,92.7,PM2.5
2023-11-14,2023,11,Mumbai,Maharashtra,West,115,Moderate,49.7,83.1,16.5,7.2,1.64,52.2,PM2.5
2023-11-15,2023,11,Mumbai,Maharashtra,West,175,Moderate,76.8,120.2,26.6,14.0,4.33,39.6,PM2.5
2023-11-16,2023,11,Mumbai,Maharashtra,West,95,Satisfactory,41.1,77.7,13.6,10.7,1.74,41.7,PM2.5
2023-11-17,2023,11,Mumbai,Maharashtra,West,203,Poor,85.6,164.3,37.9,24.4,4.33,78.6,PM2.5
2023-11-18,2023,11,Mumbai,Maharashtra,West,157,Moderate,75.9,119.1,38.5,21.1,2.32,36.7,PM2.5
2023-11-19,2023,11,Mumbai,Maharashtra,West,136,Moderate,66.7,122.5,27.3,12.2,3.62,67.8,PM2.5
2023-11-20,2023,11,Mumbai,Maharashtra,West,106,Moderate,45.1,97.0,26.8,7.6,2.74,33.2,PM2.5
2023-11-21,2023,11,Mumbai,Maharashtra,West,181,Moderate,72.4,172.0,39.2,21.6,2.8,36.6,PM2.5
2023-11-22,2023,11,Mumbai,Maharashtra,West,163,Moderate,84.0,154.2,25.3,9.7,4.05,64.6,PM2.5
2023-11-23,2023,11,Mumbai,Maharashtra,West,158,Moderate,67.3,134.1,27.9,11.7,3.13,70.9,PM2.5
2023-11-24,2023,11,Mumbai,Maharashtra,West,139,Moderate,74.0,126.3,35.2,18.2,2.46,20.0,PM2.5
2023-11-25,2023,11,Mumbai,Maharashtra,West,152,Moderate,60.5,99.2,24.0,22.3,2.95,56.9,PM2.5
2023-11-26,2023,11,Mumbai,Maharashtra,West,137,Moderate,65.6,88.7,23.3,12.8,3.03,73.1,PM2.5
