year,month,month_num,state,district,agro_zone,rainfall_mm,normal_mm,departure_mm,departure_pct,category,rainy_days_est
1904,Nov,11,Delhi,Delhi Central,Humid,8.5,13.8,-5.3,-38.3,Deficient,1
1904,Dec,12,Delhi,Delhi Central,Humid,2.9,4.6,-1.7,-37.9,Deficient,0
1904,Jan,1,J&K,J&K Central,Humid,17.6,10.2,7.4,73.0,Excess,2
1904,Feb,2,J&K,J&K Central,Humid,22.9,10.2,12.7,125.1,Excess,2
1904,Mar,3,J&K,J&K Central,Humid,17.8,20.3,-2.5,-12.3,Normal,2
1904,Apr,4,J&K,J&K Central,Humid,62.7,30.5,32.1,105.4,Excess,7
1904,May,5,J&K,J&K Central,Humid,55.7,50.9,4.8,9.5,Normal,6
1904,Jun,6,J&K,J&K Central,Humid,536.5,183.1,353.4,193.1,Excess,30
1904,Jul,7,J&K,J&K Central,Humid,353.6,254.2,99.4,39.1,Excess,30
1904,Aug,8,J&K,J&K Central,Humid,196.9,223.7,-26.8,-12.0,Normal,24
1904,Sep,9,J&K,J&K Central,Humid,181.0,122.0,59.0,48.3,Excess,22
1904,Oct,10,J&K,J&K Central,Humid,80.1,71.2,8.9,12.5,Normal,10
1904,Nov,11,J&K,J&K Central,Humid,53.2,30.5,22.7,74.5,Excess,6
1904,Dec,12,J&K,J&K Central,Humid,17.0,10.2,6.9,67.6,Excess,2
1905,Jan,1,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,31.4,23.6,7.8,33.0,Excess,3
1905,Feb,2,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,63.1,23.6,39.4,167.0,Excess,7
1905,Mar,3,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,37.6,47.2,-9.7,-20.5,Deficient,4
1905,Apr,4,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,156.9,70.9,86.0,121.4,Excess,19
1905,May,5,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,178.7,118.1,60.6,51.3,Excess,22
1905,Jun,6,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,234.7,425.2,-190.5,-44.8,Deficient,29
1905,Jul,7,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,779.1,590.5,188.6,31.9,Excess,30
1905,Aug,8,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,844.9,519.6,325.3,62.6,Excess,30
1905,Sep,9,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,295.4,283.4,12.0,4.2,Normal,30
1905,Oct,10,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,131.6,165.3,-33.8,-20.4,Deficient,16
1905,Nov,11,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,96.0,70.9,25.1,35.4,Excess,11
1905,Dec,12,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,29.8,23.6,6.2,26.1,Excess,3
1905,Jan,1,Arunachal Pradesh,Arunachal Pradesh Central,Humid,39.9,24.7,15.2,61.7,Excess,4
1905,Feb,2,Arunachal Pradesh,Arunachal Pradesh Central,Humid,82.5,24.7,57.8,234.1,Excess,10
1905,Mar,3,Arunachal Pradesh,Arunachal Pradesh Central,Humid,49.6,49.4,0.2,0.5,Normal,6
1905,Apr,4,Arunachal Pradesh,Arunachal Pradesh Central,Humid,105.9,74.0,31.8,43.0,Excess,13
1905,May,5,Arunachal Pradesh,Arunachal Pradesh Central,Humid,159.6,123.4,36.2,29.3,Excess,19
1905,Jun,6,Arunachal Pradesh,Arunachal Pradesh Central,Humid,847.9,444.2,403.6,90.9,Excess,30
1905,Jul,7,Arunachal Pradesh,Arunachal Pradesh Central,Humid,717.5,617.0,100.5,16.3,Normal,30
1905,Aug,8,Arunachal Pradesh,Arunachal Pradesh Central,Humid,786.8,543.0,243.9,44.9,Excess,30
1905,Sep,9,Arunachal Pradesh,Arunachal Pradesh Central,Humid,184.0,296.2,-112.2,-37.9,Deficient,22
1905,Oct,10,Arunachal Pradesh,Arunachal Pradesh Central,Humid,215.2,172.8,42.5,24.6,Excess,26
1905,Nov,11,Arunachal Pradesh,Arunachal Pradesh Central,Humid,149.2,74.0,75.2,101.5,Excess,18
1905,Dec,12,Arunachal Pradesh,Arunachal Pradesh Central,Humid,36.3,24.7,11.6,47.1,Excess,4
1905,Jan,1,Assam,Assam Central,Arid,8.9,11.8,-2.9,-24.6,Deficient,1
1905,Feb,2,Assam,Assam Central,Arid,9.6,11.8,-2.3,-19.2,Deficient,1
1905,Mar,3,Assam,Assam Central,Arid,28.3,23.7,4.6,19.6,Normal,3
1905,Apr,4,Assam,Assam Central,Arid,35.5,35.5,0.0,0.0,Normal,4
1905,May,5,Assam,Assam Central,Arid,49.2,59.2,-10.0,-16.9,Normal,6
1905,Jun,6,Assam,Assam Central,Arid,100.9,212.9,-112.0,-52.6,Deficient,12
1905,Jul,7,Assam,Assam Central,Arid,360.2,295.8,64.5,21.8,Excess,30
1905,Aug,8,Assam,Assam Central,Arid,183.1,260.3,-77.2,-29.6,Deficient,22
1905,Sep,9,Assam,Assam Central,Arid,68.7,142.0,-73.3,-51.6,Deficient,8
1905,Oct,10,Assam,Assam Central,Arid,35.8,82.8,-47.0,-56.7,Deficient,4
1905,Nov,11,Assam,Assam Central,Arid,19.1,35.5,-16.4,-46.2,Deficient,2
1905,Dec,12,Assam,Assam Central,Arid,10.0,11.8,-1.9,-15.8,Normal,1
1905,Jan,1,Bihar,Bihar Central,Humid,20.2,6.4,13.8,215.0,Excess,2
1905,Feb,2,Bihar,Bihar Central,Humid,6.5,6.4,0.1,2.0,Normal,0
1905,Mar,3,Bihar,Bihar Central,Humid,21.9,12.8,9.1,71.2,Excess,2
1905,Apr,4,Bihar,Bihar Central,Humid,16.5,19.2,-2.7,-14.3,Normal,2
1905,May,5,Bihar,Bihar Central,Humid,50.9,32.0,18.9,59.1,Excess,6
1905,Jun,6,Bihar,Bihar Central,Humid,117.2,115.2,2.0,1.7,Normal,14
1905,Jul,7,Bihar,Bihar Central,Humid,293.6,160.0,133.6,83.5,Excess,30
1905,Aug,8,Bihar,Bihar Central,Humid,127.3,140.8,-13.5,-9.6,Normal,15
1905,Sep,9,Bihar,Bihar Central,Humid,73.4,76.8,-3.4,-4.4,Normal,9
1905,Oct,10,Bihar,Bihar Central,Humid,80.1,44.8,35.3,78.8,Excess,10
1905,Nov,11,Bihar,Bihar Central,Humid,36.9,19.2,17.7,92.0,Excess,4
1905,Dec,12,Bihar,Bihar Central,Humid,7.0,6.4,0.6,9.5,Normal,0
1905,Jan,1,Chhattisgarh,Chhattisgarh Central,Arid,14.4,10.2,4.2,40.7,Excess,1
1905,Feb,2,Chhattisgarh,Chhattisgarh Central,Arid,8.5,10.2,-1.7,-16.8,Normal,1
1905,Mar,3,Chhattisgarh,Chhattisgarh Central,Arid,26.3,20.5,5.8,28.5,Excess,3
1905,Apr,4,Chhattisgarh,Chhattisgarh Central,Arid,26.3,30.7,-4.5,-14.5,Normal,3
1905,May,5,Chhattisgarh,Chhattisgarh Central,Arid,41.8,51.2,-9.4,-18.3,Normal,5
1905,Jun,6,Chhattisgarh,Chhattisgarh Central,Arid,162.2,184.3,-22.2,-12.0,Normal,20
1905,Jul,7,Chhattisgarh,Chhattisgarh Central,Arid,245.7,256.0,-10.3,-4.0,Normal,30
1905,Aug,8,Chhattisgarh,Chhattisgarh Central,Arid,296.7,225.3,71.4,31.7,Excess,30
1905,Sep,9,Chhattisgarh,Chhattisgarh Central,Arid,73.4,122.9,-49.4,-40.2,Deficient,9
1905,Oct,10,Chhattisgarh,Chhattisgarh Central,Arid,145.1,71.7,73.4,102.5,Excess,18
1905,Nov,11,Chhattisgarh,Chhattisgarh Central,Arid,47.0,30.7,16.3,53.1,Excess,5
1905,Dec,12,Chhattisgarh,Chhattisgarh Central,Arid,10.5,10.2,0.3,3.0,Normal,1
1905,Jan,1,Goa,Goa Central,Humid,9.4,7.8,1.6,21.1,Excess,1
1905,Feb,2,Goa,Goa Central,Humid,6.1,7.8,-1.7,-21.5,Deficient,0
1905,Mar,3,Goa,Goa Central,Humid,7.3,15.6,-8.3,-53.1,Deficient,0
1905,Apr,4,Goa,Goa Central,Humid,30.3,23.3,7.0,29.8,Excess,3
1905,May,5,Goa,Goa Central,Humid,45.5,38.9,6.6,16.9,Normal,5
1905,Jun,6,Goa,Goa Central,Humid,299.3,140.0,159.2,113.7,Excess,30
1905,Jul,7,Goa,Goa Central,Humid,174.4,194.5,-20.1,-10.3,Normal,21
1905,Aug,8,Goa,Goa Central,Humid,187.4,171.2,16.3,9.5,Normal,23
1905,Sep,9,Goa,Goa Central,Humid,115.4,93.4,22.0,23.6,Excess,14
1905,Oct,10,Goa,Goa Central,Humid,65.5,54.5,11.1,20.3,Excess,8
1905,Nov,11,Goa,Goa Central,Humid,22.9,23.3,-0.5,-2.0,Normal,2
1905,Dec,12,Goa,Goa Central,Humid,9.4,7.8,1.6,21.1,Excess,1
1905,Jan,1,Gujarat,Gujarat Central,Semi-Arid,19.7,22.7,-2.9,-13.0,Normal,2
1905,Feb,2,Gujarat,Gujarat Central,Semi-Arid,14.6,22.7,-8.0,-35.4,Deficient,1
1905,Mar,3,Gujarat,Gujarat Central,Semi-Arid,36.7,45.3,-8.7,-19.1,Deficient,4
1905,Apr,4,Gujarat,Gujarat Central,Semi-Arid,60.0,68.0,-8.0,-11.8,Normal,7
1905,May,5,Gujarat,Gujarat Central,Semi-Arid,111.3,113.4,-2.0,-1.8,Normal,13
1905,Jun,6,Gujarat,Gujarat Central,Semi-Arid,209.2,408.1,-198.9,-48.7,Deficient,26
1905,Jul,7,Gujarat,Gujarat Central,Semi-Arid,380.2,566.8,-186.6,-32.9,Deficient,30
1905,Aug,8,Gujarat,Gujarat Central,Semi-Arid,549.2,498.7,50.5,10.1,Normal,30
1905,Sep,9,Gujarat,Gujarat Central,Semi-Arid,344.1,272.0,72.0,26.5,Excess,30
1905,Oct,10,Gujarat,Gujarat Central,Semi-Arid,172.9,158.7,14.2,9.0,Normal,21
1905,Nov,11,Gujarat,Gujarat Central,Semi-Arid,79.8,68.0,11.8,17.3,Normal,9
1905,Dec,12,Gujarat,Gujarat Central,Semi-Arid,28.9,22.7,6.3,27.7,Excess,3
1905,Jan,1,Haryana,Haryana Central,Humid,5.0,7.5,-2.4,-32.7,Deficient,0
1905,Feb,2,Haryana,Haryana Central,Humid,16.1,7.5,8.6,115.3,Excess,2
1905,Mar,3,Haryana,Haryana Central,Humid,14.5,14.9,-0.5,-3.2,Normal,1
1905,Apr,4,Haryana,Haryana Central,Humid,10.2,22.4,-12.3,-54.7,Deficient,1
1905,May,5,Haryana,Haryana Central,Humid,58.3,37.4,21.0,56.1,Excess,7
1905,Jun,6,Haryana,Haryana Central,Humid,128.2,134.5,-6.3,-4.7,Normal,16
1905,Jul,7,Haryana,Haryana Central,Humid,395.0,186.8,208.3,111.5,Excess,30
1905,Aug,8,Haryana,Haryana Central,Humid,124.5,164.3,-39.8,-24.2,Deficient,15
1905,Sep,9,Haryana,Haryana Central,Humid,157.1,89.6,67.5,75.3,Excess,19
1905,Oct,10,Haryana,Haryana Central,Humid,46.7,52.3,-5.6,-10.7,Normal,5
1905,Nov,11,Haryana,Haryana Central,Humid,21.6,22.4,-0.8,-3.7,Normal,2
1905,Dec,12,Haryana,Haryana Central,Humid,9.4,7.5,2.0,26.2,Excess,1
1905,Jan,1,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,6.7,8.2,-1.4,-17.5,Normal,0
1905,Feb,2,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,9.5,8.2,1.3,16.1,Normal,1
1905,Mar,3,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,14.2,16.3,-2.1,-13.1,Normal,1
1905,Apr,4,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,22.0,24.5,-2.5,-10.1,Normal,2
1905,May,5,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,50.3,40.9,9.4,23.1,Excess,6
1905,Jun,6,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,127.5,147.1,-19.5,-13.3,Normal,15
1905,Jul,7,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,233.5,204.2,29.2,14.3,Normal,29
1905,Aug,8,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,349.7,179.7,170.0,94.6,Excess,30
1905,Sep,9,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,57.7,98.0,-40.3,-41.1,Deficient,7
1905,Oct,10,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,78.7,57.2,21.5,37.5,Excess,9
1905,Nov,11,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,31.7,24.5,7.2,29.5,Excess,3
1905,Dec,12,Himachal Pradesh,Himachal Pradesh Central,Semi-Arid,4.8,8.2,-3.4,-41.1,Deficient,0
1905,Jan,1,Jharkhand,Jharkhand Central,Humid,7.1,8.6,-1.5,-17.0,Normal,0
1905,Feb,2,Jharkhand,Jharkhand Central,Humid,14.7,8.6,6.1,71.5,Excess,1
1905,Mar,3,Jharkhand,Jharkhand Central,Humid,10.2,17.1,-6.9,-40.5,Deficient,1
1905,Apr,4,Jharkhand,Jharkhand Central,Humid,9.3,25.7,-16.4,-63.7,Scanty,1
1905,May,5,Jharkhand,Jharkhand Central,Humid,26.5,42.8,-16.3,-38.1,Deficient,3
1905,Jun,6,Jharkhand,Jharkhand Central,Humid,109.0,154.1,-45.1,-29.3,Deficient,13
1905,Jul,7,Jharkhand,Jharkhand Central,Humid,185.6,214.0,-28.4,-13.3,Normal,23
1905,Aug,8,Jharkhand,Jharkhand Central,Humid,76.2,188.3,-112.1,-59.5,Scanty,9
1905,Sep,9,Jharkhand,Jharkhand Central,Humid,80.6,102.7,-22.1,-21.6,Deficient,10
1905,Oct,10,Jharkhand,Jharkhand Central,Humid,30.5,59.9,-29.4,-49.1,Deficient,3
1905,Nov,11,Jharkhand,Jharkhand Central,Humid,14.8,25.7,-10.9,-42.4,Deficient,1
1905,Dec,12,Jharkhand,Jharkhand Central,Humid,3.8,8.6,-4.7,-55.1,Deficient,0
1905,Jan,1,Karnataka,Karnataka Central,Humid,7.7,6.7,1.1,16.0,Normal,0
1905,Feb,2,Karnataka,Karnataka Central,Humid,4.7,6.7,-2.0,-29.9,Deficient,0
1905,Mar,3,Karnataka,Karnataka Central,Humid,11.3,13.3,-2.1,-15.4,Normal,1
1905,Apr,4,Karnataka,Karnataka Central,Humid,13.8,20.0,-6.2,-31.0,Deficient,1
1905,May,5,Karnataka,Karnataka Central,Humid,54.3,33.4,21.0,62.9,Excess,6
1905,Jun,6,Karnataka,Karnataka Central,Humid,89.7,120.1,-30.3,-25.3,Deficient,11
1905,Jul,7,Karnataka,Karnataka Central,Humid,105.8,166.8,-61.0,-36.6,Deficient,13
1905,Aug,8,Karnataka,Karnataka Central,Humid,113.3,146.7,-33.4,-22.8,Deficient,14
1905,Sep,9,Karnataka,Karnataka Central,Humid,67.9,80.0,-12.1,-15.1,Normal,8
1905,Oct,10,Karnataka,Karnataka Central,Humid,79.2,46.7,32.5,69.6,Excess,9
1905,Nov,11,Karnataka,Karnataka Central,Humid,26.9,20.0,6.9,34.7,Excess,3
1905,Dec,12,Karnataka,Karnataka Central,Humid,12.6,6.7,5.9,88.9,Excess,1
1905,Jan,1,Kerala,Kerala Central,Sub-Humid,12.8,20.8,-8.0,-38.5,Deficient,1
1905,Feb,2,Kerala,Kerala Central,Sub-Humid,16.0,20.8,-4.8,-23.0,Deficient,2
1905,Mar,3,Kerala,Kerala Central,Sub-Humid,66.7,41.6,25.1,60.4,Excess,8
1905,Apr,4,Kerala,Kerala Central,Sub-Humid,60.7,62.4,-1.7,-2.7,Normal,7
1905,May,5,Kerala,Kerala Central,Sub-Humid,83.3,104.0,-20.7,-19.9,Deficient,10
1905,Jun,6,Kerala,Kerala Central,Sub-Humid,442.7,374.4,68.3,18.2,Normal,30
1905,Jul,7,Kerala,Kerala Central,Sub-Humid,608.5,520.0,88.5,17.0,Normal,30
1905,Aug,8,Kerala,Kerala Central,Sub-Humid,560.0,457.6,102.4,22.4,Excess,30
1905,Sep,9,Kerala,Kerala Central,Sub-Humid,199.4,249.6,-50.2,-20.1,Deficient,24
1905,Oct,10,Kerala,Kerala Central,Sub-Humid,98.7,145.6,-46.9,-32.2,Deficient,12
1905,Nov,11,Kerala,Kerala Central,Sub-Humid,103.8,62.4,41.4,66.4,Excess,12
1905,Dec,12,Kerala,Kerala Central,Sub-Humid,42.3,20.8,21.5,103.2,Excess,5
1905,Jan,1,Madhya Pradesh,Madhya Pradesh Central,Humid,40.0,23.8,16.3,68.5,Excess,5
1905,Feb,2,Madhya Pradesh,Madhya Pradesh Central,Humid,17.6,23.8,-6.2,-26.1,Deficient,2
1905,Mar,3,Madhya Pradesh,Madhya Pradesh Central,Humid,40.7,47.5,-6.8,-14.4,Normal,5
1905,Apr,4,Madhya Pradesh,Madhya Pradesh Central,Humid,49.3,71.2,-21.9,-30.8,Deficient,6
1905,May,5,Madhya Pradesh,Madhya Pradesh Central,Humid,170.6,118.8,51.9,43.7,Excess,21
1905,Jun,6,Madhya Pradesh,Madhya Pradesh Central,Humid,285.8,427.5,-141.7,-33.2,Deficient,30
1905,Jul,7,Madhya Pradesh,Madhya Pradesh Central,Humid,1155.3,593.8,561.5,94.6,Excess,30
1905,Aug,8,Madhya Pradesh,Madhya Pradesh Central,Humid,785.8,522.5,263.3,50.4,Excess,30
1905,Sep,9,Madhya Pradesh,Madhya Pradesh Central,Humid,255.0,285.0,-30.0,-10.5,Normal,30
1905,Oct,10,Madhya Pradesh,Madhya Pradesh Central,Humid,280.5,166.3,114.2,68.7,Excess,30
1905,Nov,11,Madhya Pradesh,Madhya Pradesh Central,Humid,107.8,71.2,36.5,51.3,Excess,13
1905,Dec,12,Madhya Pradesh,Madhya Pradesh Central,Humid,20.5,23.8,-3.3,-13.7,Normal,2
1905,Jan,1,Maharashtra,Maharashtra Central,Sub-Humid,14.5,21.4,-6.9,-32.4,Deficient,1
1905,Feb,2,Maharashtra,Maharashtra Central,Sub-Humid,30.0,21.4,8.6,40.3,Excess,3
1905,Mar,3,Maharashtra,Maharashtra Central,Sub-Humid,21.1,42.8,-21.7,-50.6,Deficient,2
1905,Apr,4,Maharashtra,Maharashtra Central,Sub-Humid,41.3,64.2,-22.9,-35.7,Deficient,5
1905,May,5,Maharashtra,Maharashtra Central,Sub-Humid,173.0,107.0,66.0,61.7,Excess,21
1905,Jun,6,Maharashtra,Maharashtra Central,Sub-Humid,487.7,385.2,102.5,26.6,Excess,30
1905,Jul,7,Maharashtra,Maharashtra Central,Sub-Humid,935.1,535.0,400.1,74.8,Excess,30
1905,Aug,8,Maharashtra,Maharashtra Central,Sub-Humid,452.0,470.8,-18.8,-4.0,Normal,30
1905,Sep,9,Maharashtra,Maharashtra Central,Sub-Humid,186.3,256.8,-70.5,-27.5,Deficient,23
1905,Oct,10,Maharashtra,Maharashtra Central,Sub-Humid,86.3,149.8,-63.5,-42.4,Deficient,10
1905,Nov,11,Maharashtra,Maharashtra Central,Sub-Humid,69.0,64.2,4.8,7.5,Normal,8
1905,Dec,12,Maharashtra,Maharashtra Central,Sub-Humid,30.6,21.4,9.2,43.2,Excess,3
1905,Jan,1,Manipur,Manipur Central,Sub-Humid,10.4,8.2,2.3,27.6,Excess,1
1905,Feb,2,Manipur,Manipur Central,Sub-Humid,7.5,8.2,-0.7,-8.0,Normal,0
1905,Mar,3,Manipur,Manipur Central,Sub-Humid,13.9,16.3,-2.4,-14.8,Normal,1
1905,Apr,4,Manipur,Manipur Central,Sub-Humid,45.7,24.4,21.2,86.8,Excess,5
1905,May,5,Manipur,Manipur Central,Sub-Humid,43.2,40.8,2.5,6.0,Normal,5
1905,Jun,6,Manipur,Manipur Central,Sub-Humid,136.7,146.7,-10.0,-6.8,Normal,17
1905,Jul,7,Manipur,Manipur Central,Sub-Humid,398.4,203.8,194.7,95.5,Excess,30
1905,Aug,8,Manipur,Manipur Central,Sub-Humid,278.4,179.3,99.1,55.3,Excess,30
1905,Sep,9,Manipur,Manipur Central,Sub-Humid,89.7,97.8,-8.1,-8.3,Normal,11
1905,Oct,10,Manipur,Manipur Central,Sub-Humid,22.4,57.1,-34.6,-60.7,Scanty,2
1905,Nov,11,Manipur,Manipur Central,Sub-Humid,20.2,24.4,-4.3,-17.4,Normal,2
1905,Dec,12,Manipur,Manipur Central,Sub-Humid,14.6,8.2,6.5,79.2,Excess,1
1905,Jan,1,Meghalaya,Meghalaya Central,Semi-Arid,14.8,11.9,2.9,24.0,Excess,1
1905,Feb,2,Meghalaya,Meghalaya Central,Semi-Arid,8.2,11.9,-3.7,-31.0,Deficient,1
1905,Mar,3,Meghalaya,Meghalaya Central,Semi-Arid,21.2,23.9,-2.6,-11.0,Normal,2
1905,Apr,4,Meghalaya,Meghalaya Central,Semi-Arid,20.9,35.8,-14.9,-41.7,Deficient,2
1905,May,5,Meghalaya,Meghalaya Central,Semi-Arid,63.0,59.7,3.3,5.5,Normal,7
1905,Jun,6,Meghalaya,Meghalaya Central,Semi-Arid,215.9,214.7,1.2,0.6,Normal,26
1905,Jul,7,Meghalaya,Meghalaya Central,Semi-Arid,268.4,298.2,-29.8,-10.0,Normal,30
1905,Aug,8,Meghalaya,Meghalaya Central,Semi-Arid,426.0,262.5,163.5,62.3,Excess,30
1905,Sep,9,Meghalaya,Meghalaya Central,Semi-Arid,126.9,143.2,-16.3,-11.4,Normal,15
1905,Oct,10,Meghalaya,Meghalaya Central,Semi-Arid,69.6,83.5,-13.9,-16.7,Normal,8
1905,Nov,11,Meghalaya,Meghalaya Central,Semi-Arid,40.3,35.8,4.5,12.5,Normal,5
1905,Dec,12,Meghalaya,Meghalaya Central,Semi-Arid,8.1,11.9,-3.9,-32.3,Deficient,1
1905,Jan,1,Mizoram,Mizoram Central,Humid,2.3,7.4,-5.1,-68.8,Scanty,0
1905,Feb,2,Mizoram,Mizoram Central,Humid,6.5,7.4,-0.9,-12.5,Normal,0
1905,Mar,3,Mizoram,Mizoram Central,Humid,12.0,14.9,-2.9,-19.6,Deficient,1
1905,Apr,4,Mizoram,Mizoram Central,Humid,12.3,22.3,-10.0,-44.9,Deficient,1
1905,May,5,Mizoram,Mizoram Central,Humid,36.0,37.1,-1.2,-3.1,Normal,4
1905,Jun,6,Mizoram,Mizoram Central,Humid,166.3,133.7,32.6,24.4,Excess,20
1905,Jul,7,Mizoram,Mizoram Central,Humid,167.3,185.8,-18.4,-9.9,Normal,20
1905,Aug,8,Mizoram,Mizoram Central,Humid,60.5,163.5,-103.0,-63.0,Scanty,7
1905,Sep,9,Mizoram,Mizoram Central,Humid,81.0,89.2,-8.2,-9.2,Normal,10
1905,Oct,10,Mizoram,Mizoram Central,Humid,42.2,52.0,-9.8,-18.8,Normal,5
1905,Nov,11,Mizoram,Mizoram Central,Humid,10.2,22.3,-12.1,-54.4,Deficient,1
1905,Dec,12,Mizoram,Mizoram Central,Humid,4.9,7.4,-2.5,-33.7,Deficient,0
1905,Jan,1,Nagaland,Nagaland Central,Sub-Humid,4.0,13.7,-9.7,-70.6,Scanty,0
1905,Feb,2,Nagaland,Nagaland Central,Sub-Humid,6.7,13.7,-7.0,-50.9,Deficient,0
1905,Mar,3,Nagaland,Nagaland Central,Sub-Humid,24.0,27.4,-3.4,-12.5,Normal,2
1905,Apr,4,Nagaland,Nagaland Central,Sub-Humid,37.4,41.2,-3.7,-9.1,Normal,4
1905,May,5,Nagaland,Nagaland Central,Sub-Humid,55.4,68.6,-13.2,-19.2,Deficient,6
1905,Jun,6,Nagaland,Nagaland Central,Sub-Humid,232.2,247.0,-14.8,-6.0,Normal,29
1905,Jul,7,Nagaland,Nagaland Central,Sub-Humid,492.8,343.0,149.8,43.7,Excess,30
1905,Aug,8,Nagaland,Nagaland Central,Sub-Humid,468.7,301.8,166.8,55.3,Excess,30
1905,Sep,9,Nagaland,Nagaland Central,Sub-Humid,99.9,164.6,-64.7,-39.3,Deficient,12
1905,Oct,10,Nagaland,Nagaland Central,Sub-Humid,229.3,96.0,133.3,138.8,Excess,28
1905,Nov,11,Nagaland,Nagaland Central,Sub-Humid,43.4,41.2,2.3,5.5,Normal,5
1905,Dec,12,Nagaland,Nagaland Central,Sub-Humid,8.3,13.7,-5.4,-39.4,Deficient,1
1905,Jan,1,Odisha,Odisha Central,Semi-Arid,12.3,15.9,-3.6,-22.6,Deficient,1
1905,Feb,2,Odisha,Odisha Central,Semi-Arid,15.9,15.9,-0.1,-0.3,Normal,1
1905,Mar,3,Odisha,Odisha Central,Semi-Arid,31.9,31.8,0.1,0.2,Normal,3
1905,Apr,4,Odisha,Odisha Central,Semi-Arid,45.9,47.7,-1.8,-3.8,Normal,5
1905,May,5,Odisha,Odisha Central,Semi-Arid,73.3,79.6,-6.3,-7.9,Normal,9
1905,Jun,6,Odisha,Odisha Central,Semi-Arid,291.9,286.4,5.5,1.9,Normal,30
1905,Jul,7,Odisha,Odisha Central,Semi-Arid,308.7,397.8,-89.0,-22.4,Deficient,30
1905,Aug,8,Odisha,Odisha Central,Semi-Arid,289.9,350.0,-60.1,-17.2,Normal,30
1905,Sep,9,Odisha,Odisha Central,Semi-Arid,165.1,190.9,-25.8,-13.5,Normal,20
1905,Oct,10,Odisha,Odisha Central,Semi-Arid,54.3,111.4,-57.0,-51.2,Deficient,6
1905,Nov,11,Odisha,Odisha Central,Semi-Arid,37.1,47.7,-10.6,-22.2,Deficient,4
1905,Dec,12,Odisha,Odisha Central,Semi-Arid,6.7,15.9,-9.2,-57.7,Deficient,0
1905,Jan,1,Punjab,Punjab Central,Sub-Humid,13.6,21.5,-7.9,-36.7,Deficient,1
1905,Feb,2,Punjab,Punjab Central,Sub-Humid,13.0,21.5,-8.5,-39.5,Deficient,1
1905,Mar,3,Punjab,Punjab Central,Sub-Humid,65.1,43.0,22.0,51.2,Excess,8
1905,Apr,4,Punjab,Punjab Central,Sub-Humid,86.6,64.6,22.1,34.2,Excess,10
1905,May,5,Punjab,Punjab Central,Sub-Humid,166.6,107.6,59.0,54.9,Excess,20
1905,Jun,6,Punjab,Punjab Central,Sub-Humid,457.3,387.4,69.9,18.1,Normal,30
1905,Jul,7,Punjab,Punjab Central,Sub-Humid,1059.6,538.0,521.6,97.0,Excess,30
1905,Aug,8,Punjab,Punjab Central,Sub-Humid,739.8,473.4,266.4,56.3,Excess,30
1905,Sep,9,Punjab,Punjab Central,Sub-Humid,496.7,258.2,238.5,92.4,Excess,30
1905,Oct,10,Punjab,Punjab Central,Sub-Humid,234.0,150.6,83.3,55.3,Excess,29
1905,Nov,11,Punjab,Punjab Central,Sub-Humid,140.5,64.6,75.9,117.6,Excess,17
1905,Dec,12,Punjab,Punjab Central,Sub-Humid,27.6,21.5,6.1,28.1,Excess,3
1905,Jan,1,Rajasthan,Rajasthan Central,Humid,7.8,14.1,-6.2,-44.3,Deficient,0
1905,Feb,2,Rajasthan,Rajasthan Central,Humid,11.3,14.1,-2.8,-19.6,Deficient,1
1905,Mar,3,Rajasthan,Rajasthan Central,Humid,46.6,28.1,18.5,65.7,Excess,5
1905,Apr,4,Rajasthan,Rajasthan Central,Humid,43.7,42.2,1.6,3.7,Normal,5
1905,May,5,Rajasthan,Rajasthan Central,Humid,34.9,70.3,-35.4,-50.4,Deficient,4
1905,Jun,6,Rajasthan,Rajasthan Central,Humid,192.3,253.1,-60.8,-24.0,Deficient,24
1905,Jul,7,Rajasthan,Rajasthan Central,Humid,280.5,351.5,-71.0,-20.2,Deficient,30
1905,Aug,8,Rajasthan,Rajasthan Central,Humid,297.2,309.3,-12.1,-3.9,Normal,30
